Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
3049086,Slovenský poker,Dušan Mitana,"Mitana, Dušan",,"=""8089129129""","=""""",0,3.63,L.C.A.,Paperback,180,2003,1993,,2018/02/16,2002,2002 (#17),read,,,,0,0
2595151,S odstupom času,Pavol Rankov,"Rankov, Pavol",,"=""8090114652""","=""9788090114654""",0,3.54,L.C.A. Publishers Group,Paperback,127,1995,1995,,2018/02/16,2002,2002 (#16),read,,,,0,0
17793594,Krik drozdov pred spaním,Ján Johanides,"Johanides, Ján",,"=""8085518023""","=""9788085518023""",0,4.40,HEVI,Paperback,88,1992,1992,,2018/02/16,2002,2002 (#14),read,,,,0,0
18043269,Zbohom zbraniam,Ernest Hemingway,"Hemingway, Ernest","Alfonz Bednár, Jozef Kot","=""""","=""""",0,3.82,Slovenský spisovateľ,Hardcover,272,1964,1929,,2018/02/16,2002,2002 (#13),read,,,,0,0
13160941,Dekameron,Giovanni Boccaccio,"Boccaccio, Giovanni",Radovan Krátký,"=""""","=""""",0,3.88,SNKLHU,Hardcover,823,1959,1349,,2018/02/16,2002,2002 (#12),read,,,,0,0
13519871,Otec Goriot,Honoré de Balzac,"Balzac, Honoré de",,"=""""","=""""",0,3.85,SVKL,Hardcover,245,1965,1835,,2018/02/16,2002,2002 (#11),read,,,,0,0
25599737,Lesk a bieda kurtizán,Honoré de Balzac,"Balzac, Honoré de",,"=""""","=""""",0,4.06,Slovenské vydavateľstvo krásnej literatúry,Hardcover,520,1964,1838,,2018/02/16,2002,2002 (#10),read,,,,0,0
24262314,Tiene v raji,Erich Maria Remarque,"Remarque, Erich Maria",Perla Bžochová,"=""""","=""""",0,4.16,Slovenský spisovateľ,Hardcover,426,1974,1971,,2018/02/16,2002,2002 (#9),read,,,,0,0
29094330,Nebo nepozná obľúbencov,Erich Maria Remarque,"Remarque, Erich Maria",,"=""""","=""""",0,4.26,Slovenský spisovateľ,Hardcover,256,1971,1961,,2018/02/16,2002,2002 (#8),read,,,,0,0
10811002,Smrť Jánošíkova,Ján Botto,"Botto, Ján",,"=""""","=""""",0,2.95,SPN,Hardcover,68,1956,1862,,2018/02/16,2002,2002 (#7),read,,,,0,0
20347214,Pláž,Alex Garland,"Garland, Alex",David Záleský,"=""8072072307""","=""""",0,3.98,,Hardcover,352,1999,1996,,2018/02/16,2002,2002 (#6),read,,,,0,0
12638357,Detvan,Andrej Sládkovič,"Sládkovič, Andrej",,"=""""","=""""",0,3.17,Matica slovenská,Hardcover,,,,,2018/02/16,2002,2002 (#5),read,,,,0,0
27064982,Utrpenie mladého werthera,Johann Wolfgang von Goethe,"Goethe, Johann Wolfgang von",Miroslava Bártová,"=""""","=""""",0,3.69,Tatran,Unknown Binding,284,1972,1774,,2018/02/16,2002,2002 (#4),read,,,,0,0
12225909,Kto chytá v žite,J.D. Salinger,"Salinger, J.D.",Viera Marušiaková,"=""8022010340""","=""9788022010344""",0,3.80,Slovenský spisovateľ,Hardcover,168,2000,1951,,2018/02/06,"2004, 2002","2004 (#1), 2002 (#3)",read,,,,1,0
14623628,Netočka Nezvanova,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Igor A. Sibaldi, Fausto Malcovati","=""881136602X""","=""9788811366027""",0,3.85,Garzanti,Paperback,183,2003,1849,,2018/02/16,2002,2002 (#2),read,,,,0,0
7112603,Lakomec,Molière,"Molière, Molière",Vladimír  Mikeš,"=""""","=""9788087128022""",0,3.56,Artur,Paperback,88,2008,1668,,2018/02/16,2002,2002 (#1),read,,,,0,0
23519543,Chyťte ho!,Elmore Leonard,"Leonard, Elmore",,"=""8085597020""","=""""",0,3.96,Aktuell,Paperback,302,1992,1990,,2018/02/16,2003,2003 (#33),read,,,,0,0
1420,Hamlet,William Shakespeare,"Shakespeare, William","Harold Bloom, Rex Gibson, Israel Gollancz, Henry Norman Hudson, L.A. Sherman, Max J. Herzberg","=""0521618746""","=""9780521618748""",0,4.03,Cambridge University Press,Paperback,289,2005,1601,,2018/02/16,2003,2003 (#32),read,,,,0,0
251,"Nexus (The Rosy Crucifixion, #3)",Henry Miller,"Miller, Henry",,"=""0802151787""","=""9780802151780""",0,4.11,Grove Press,Paperback,316,1994,1959,,2018/02/16,2003,2003 (#30),read,,,,0,0
15807758,Básnik a žena,Ján Smrek,"Smrek, Ján",,"=""""","=""""",0,4.05,Elán,Hardcover,64,1999,1934,,2018/02/16,2003,2003 (#29),read,,,,0,0
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",0,4.43,Arthur A. Levine Books,Hardcover,352,1999,1998,,2018/02/16,2003,2003 (#28),read,,,,0,0
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",0,4.58,Scholastic Inc.,Mass Market Paperback,435,2004,1999,,2018/02/16,2003,2003 (#27),read,,,,0,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""0439554934""","=""9780439554930""",0,4.47,Scholastic Inc,Hardcover,309,2003,1997,,2018/02/16,2003,2003 (#26),read,,,,0,0
6483856,Posledný hit,Michal Hvorecký,"Hvorecký, Michal",Nina Weisslechnerová,"=""8071185035""","=""9788071185031""",0,2.79,Ikar,Hardcover,224,2003,2003,,2018/02/16,2003,2003 (#25),read,,,,0,0
71943,Peter Camenzind,Hermann Hesse,"Hesse, Hermann",Michael Roloff,"=""0312422636""","=""9780312422639""",0,3.89,Picador,Paperback,201,2003,1904,,2018/02/16,2003,2003 (#23),read,,,,0,0
9688788,O myšiach a ľuďoch,John Steinbeck,"Steinbeck, John",,"=""""","=""""",0,3.89,Slovart,Hardcover,126,2008,1937,,2018/02/16,2003,2003 (#22),read,,,,0,0
7604,Lolita,Vladimir Nabokov,"Nabokov, Vladimir",Craig Raine,"=""""","=""""",0,3.87,Penguin,Paperback,368,1995,1955,,2018/02/16,2003,2003 (#21),read,,,,0,0
5907,"The Hobbit, or There and Back Again",J.R.R. Tolkien,"Tolkien, J.R.R.","Douglas A. Anderson, Michael Hague, Jemima Catlin","=""""","=""""",0,4.29,Houghton Mifflin,Paperback,366,2002,1937,,2018/02/16,2003,2003 (#20),read,,,,0,0
3049193,Patagónia,Dušan Mitana,"Mitana, Dušan",,"=""8088897726""","=""""",0,4.21,L.C.A.,Paperback,91,2001,1972,,2018/02/04,"2005, 2003","2005 (#4), 2003 (#19)",read,,,,1,0
16136381,Na Západe nič nové,Erich Maria Remarque,"Remarque, Erich Maria",,"=""8022011606""","=""9788022019118""",0,4.10,Slovenský spisovateľ,Hardcover,152,2007,1928,,2018/02/16,2003,2003 (#18),read,,,,0,0
50140,Big Sur,Jack Kerouac,"Kerouac, Jack",Aram Saroyan,"=""0140168125""","=""9780140168129""",0,3.84,Penguin Books,Paperback,256,1992,1962,,2018/02/16,2003,2003 (#17),read,,,,0,0
524005,Ambient,Jack Womack,"Womack, Jack",,"=""0802134947""","=""9780802134943""",0,3.76,Grove Press,Paperback,259,1997,1987,,2018/02/16,2003,2003 (#16),read,,,,0,0
9226381,Bitúnok č. 5,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",Karol Dlouhý,"=""8085585138""","=""""",0,4.10,Petit Press,Hardcover,191,2004,1969,,2018/02/16,2003,2003 (#15),read,,,,0,0
175675,Ragtime,E.L. Doctorow,"Doctorow, E.L.",,"=""0812978188""","=""9780812978186""",0,3.89,Random House,Paperback,320,2010,1975,,2018/02/16,2003,2003 (#14),read,,,,0,0
2595152,My a oni / Oni a my,Pavol Rankov,"Rankov, Pavol",,"=""8088897688""","=""9788088897682""",0,3.67,L.C.A. Publishers Group,Paperback,180,2001,2001,,2018/02/16,2003,2003 (#13),read,,,,0,0
17252620,Peter a Lucia,Romain Rolland,"Rolland, Romain",Jozef Felix,"=""""","=""""",0,3.58,Tatran,Hardcover,145,1979,1920,,2018/02/16,2003,2003 (#12),read,,,,0,0
4079980,Alchymista,Paulo Coelho,"Coelho, Paulo",Pavla Lidmilová,"=""8072036971""","=""9788072036974""",0,3.92,Argo,Hardcover,164,2005,1988,,2018/02/16,2003,2003 (#11),read,,,,0,0
13606022,Na cestě,Jack Kerouac,"Kerouac, Jack",Jiří Josek,"=""""","=""""",0,3.61,Argo,Hardcover,288,1997,1957,,2018/02/16,2003,2003 (#10),read,,,,0,0
1684368,Silný pocit čistoty,Michal Hvorecký,"Hvorecký, Michal",Juraj Kovács,"=""808889719X""","=""9788088897194""",0,3.38,L. C. A. Publishers Group,Paperback,120,1998,1998,,2018/01/21,"2007, 2003","2007 (#4), 2003 (#9)",read,,,,1,0
15729024,Zvieracia farma,George Orwell,"Orwell, George",Miloš Ruppeldt,"=""807145589X""","=""""",0,4.01,Slovart,Hardcover,102,1998,1945,,2018/02/04,"2005, 2003","2005 (#2), 2003 (#8)",read,,,,1,0
5294418,Demian,Hermann Hesse,"Hesse, Hermann",,"=""9509282456""","=""9789509282452""",0,4.14,ARGONAUTA,Paperback,160,2007,1919,,2018/02/16,2003,2003 (#7),read,,,,0,0
12226068,Statky-zmätky,Jozef Gregor Tajovský,"Tajovský, Jozef Gregor","Jozef Vrtiak, Milan Rúfus","=""""","=""""",0,2.78,Slovenské nakladateľstvo detskej knihy,Paperback,118,1954,1909,,2018/02/16,2003,2003 (#6),read,,,,0,0
12230626,Hrdinovia,Božena Slančíková Timrava,"Timrava, Božena Slančíková",Daniela Lehutová,"=""""","=""""",0,3.63,Tatran,Hardcover,222,1977,1918,,2018/02/16,2003,2003 (#5),read,,,,0,0
12650160,Ťapákovci,Božena Slančíková Timrava,"Timrava, Božena Slančíková",,"=""8088735742""","=""9788088735748""",0,2.96,Vydavateľstvo Spolku slovenských spisovateľov,Hardcover,154,1998,1914,,2018/02/16,2003,2003 (#4),read,,,,0,0
33286150,Skon Paľa Ročku,Božena Slančíková Timrava,"Timrava, Božena Slančíková",,"=""""","=""""",0,3.38,,Unknown Binding,,,,,2018/02/16,2003,2003 (#3),read,,,,0,0
23463231,Neprebudený,Martin Kukučín,"Kukučín, Martin",,"=""""","=""""",0,3.70,,Unknown Binding,,,,,2018/02/16,2003,2003 (#2),read,,,,0,0
12650142,Keď báčik z Chochoľova umrie,Martin Kukučín,"Kukučín, Martin",,"=""""","=""""",0,2.90,,,,1980,1890,,2018/02/16,2003,2003 (#1),read,,,,0,0
1401328,Plays 1: Europe / The Architect / The Cosmonaut's Last Message to the Woman He Once Loved in the Former Soviet Union,David Greig,"Greig, David",Dan Rabellato,"=""0413772535""","=""9780413772534""",0,3.96,Methuen Drama,Paperback,336,2009,2002,,2018/02/15,2004,2004 (#42),read,,,,0,0
29626184,Krk čiernej mačky,Julio Cortázar,"Cortázar, Julio",Vladimír Oleríny,"=""8071453358""","=""9788071453352""",0,3.88,Slovart,Hardcover,192,1998,1982,,2018/02/15,2004,2004 (#41),read,,,,0,0
2137094,El perseguidor,Julio Cortázar,"Cortázar, Julio",,"=""8420646105""","=""9788420646107""",0,4.17,Alianza Editorial Sa,Paperback,93,1996,1958,,2018/02/15,2004,2004 (#40),read,,,,0,0
25083599,Polnoc celý deň,Hanif Kureishi,"Kureishi, Hanif",Barbora Škovierová,"=""8071457019""","=""9788071457015""",0,3.34,Slovart,Hardcover,208,2002,1999,,2018/01/14,"2013, 2004","2013 (#1), 2004 (#39)",read,,,,1,0
17726230,Intimita,Hanif Kureishi,"Kureishi, Hanif",Viera Marušiaková,"=""8071454362""","=""9788071454366""",0,3.50,Slovart,Hardcover,128,2000,1998,,2018/02/15,2004,2004 (#38),read,,,,0,0
220398,Sartre: Le Mur (French and English Edition),Jean-Paul Sartre,"Sartre, Jean-Paul",,"=""185399457X""","=""9781853994579""",0,4.06,Bristol Classical Pr,Paperback,225,1997,1939,,2018/02/15,2004,2004 (#37),read,,,,0,0
16042549,Stařec a moře,Ernest Hemingway,"Hemingway, Ernest",,"=""""","=""""",0,3.81,F341,Unknown Binding,176,,1952,,2018/02/15,2004,2004 (#36),read,,,,0,0
5470,1984,George Orwell,"Orwell, George",,"=""""","=""""",0,4.20,New American Library,Mass Market Paperback,328,1950,1949,,2018/02/15,2004,2004 (#35),read,,,,0,0
10053126,Námestie svätej Alžbety,Rudolf Jašík,"Jašík, Rudolf",,"=""""","=""""",0,4.08,Tatran,Hardcover,328,1986,1958,,2018/02/15,2004,2004 (#34),read,,,,0,0
33892795,Neviditeľné mestá,Italo Calvino,"Calvino, Italo","Stanislav Vallo, Daniela Olejníková","=""8081501452""","=""9788081501456""",0,4.10,Artforum,,288,2016,1972,,2018/02/15,2004,2004 (#33),read,,,,0,0
32586,Mysteries,Knut Hamsun,"Hamsun, Knut","Isaac Bashevis Singer, Gerry Bothmer, Sven Birkerts","=""0374530297""","=""9780374530297""",0,4.03,"Farrar, Straus and Giroux",Paperback,348,2006,1892,,2018/02/15,2004,2004 (#31),read,,,,0,0
28438370,Teplouš / Dopisy o Yage,William S. Burroughs,"Burroughs, William S.",Josef Rauvolf,"=""""","=""""",0,3.70,X-Egem,Paperback,94,1991,,,2018/02/15,2004,2004 (#30),read,,,,0,0
23003646,Noc v Lisabonu,Erich Maria Remarque,"Remarque, Erich Maria",,"=""""","=""""",0,4.32,Ikar,Hardcover,256,2008,1961,,2018/02/15,2004,2004 (#29),read,,,,0,0
26139138,Poviedky spod pra(c)hu,Alberto Moravia,"Moravia, Alberto",Dagmar Sabolová - Princic,"=""8055106479""","=""""",0,3.60,Ikar,Hardcover,232,2003,2003,,2018/02/15,2004,2004 (#28),read,,,,0,0
270032,Seven Years in Tibet,Heinrich Harrer,"Harrer, Heinrich",,"=""0874778883""","=""9780874778885""",0,4.10,Tarcher,Paperback,330,1996,1953,,2018/02/15,2004,2004 (#27),read,,,,0,0
16167832,Spoločenstvo prsteňa (Pán prsteňov #1),J.R.R. Tolkien,"Tolkien, J.R.R.",Otakar Kořínek,"=""8055606358""","=""9788055606354""",0,4.40,Slovart,Paperback,456,2012,1954,,2018/02/15,2004,2004 (#26),read,,,,0,0
22911,Amerika,Franz Kafka,"Kafka, Franz","Willa Muir, Edwin Muir, Klaus Mann, E.L. Doctorow","=""0805210644""","=""9780805210644""",0,3.74,Schocken,Paperback,336,1996,1927,,2018/02/15,2004,2004 (#25),read,,,,0,0
3049018,Nočné správy,Dušan Mitana,"Mitana, Dušan",,"=""808889767X""","=""9788088897675""",0,4.18,L.C.A.,Paperback,104,2001,1976,,2018/02/15,2004,2004 (#24),read,,,,0,0
17233632,Tisícdeväťsto (Divadelný monológ),Alessandro Baricco,"Baricco, Alessandro",Miroslava Vallová,"=""807149576X""","=""9788071495765""",0,4.18,Kalligram,Paperback,72,2003,1994,,2018/02/15,2004,2004 (#23),read,,,,0,0
12505,The Idiot,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Anna Brailovsky, Joseph Frank, Constance Garnett","=""0679642420""","=""9780679642428""",0,4.21,Modern Library,Paperback,667,2003,1869,,2018/02/15,2004,2004 (#22),read,,,,0,0
11502633,Harry Potter a Ohnivá čaša,J.K. Rowling,"Rowling, J.K.","J.K. Rowlingová, Oľga Kralovičová","=""8055101736""","=""9788055101736""",0,4.57,Ikar,Hardcover,711,2001,2000,,2018/02/15,2004,2004 (#21),read,,,,0,0
10805933,Portnoyův komplex,Philip Roth,"Roth, Philip","Rudolf Pellar, Luba Pellarová","=""8086938573""","=""9788086938578""",0,3.71,NLN – Nakladatelství Lidové noviny,Hardcover,219,2006,1969,,2018/02/15,2004,2004 (#20),read,,,,0,0
27247501,Matka,Július Barč-Ivan,"Barč-Ivan, Július",,"=""8088777054""","=""""",0,3.60,Matica Slovenská,,72,1944,,,2018/02/15,2004,2004 (#19),read,,,,0,0
31305009,"Portrét Doriana Graya, Vejár lady Windermerovej, Balada o žalári v Readingu a iné",Oscar Wilde,"Wilde, Oscar","Jana Kantorová-Báliková, Oľga Bednárová-Keltošová, Stanislav Blaho, Zora Čergovská, Viera Marušiaková, Igor Navrátil, Taťjana Ruppeldtová, Eva Salnerová, Katarína Steskálová, Nora Valová, Viera Vanovičová, Ján Vilikovský","=""""","=""""",0,4.23,Tatran,Hardcover,736,1987,,,2018/02/15,2004,2004 (#18),read,,,,0,0
37806824,Die Morgenlandfahrt / Cesta do Orientu,Hermann Hesse,"Hesse, Hermann","Magda Takáčová, Volker Michels","=""8089913032""","=""9788089913039""",0,3.68,Petrus,Hardcover,288,2017,1932,,2018/02/15,2004,2004 (#17),read,,,,0,0
12842030,Ostro sledované vlaky,Bohumil Hrabal,"Hrabal, Bohumil",,"=""""","=""""",0,3.72,Slovenský spisovateľ,Hardcover,358,1985,1965,,2018/02/15,2004,2004 (#16),read,,,,0,0
17563191,Malka (novely),František Švantner,"Švantner, František",,"=""""","=""""",0,3.69,Matica slovenská,Paperback,214,1942,1942,,2018/02/15,2004,2004 (#15),read,,,,1,0
38570614,Mezi třemi hranicemi,Ivan Klíma,"Klíma, Ivan",,"=""""","=""""",0,3.50,Československý spisovatel,Hardcover,207,1960,1960,,2018/02/14,2018,2018 (#8),read,,,,2,0
275,The Lover,Marguerite Duras,"Duras, Marguerite","Maxine Hong Kingston, Barbara Bray","=""""","=""""",0,3.71,Pantheon Books,Paperback,117,1998,1984,,2018/02/06,2004,2004 (#14),read,,,,0,0
16034963,Editino očko,Gejza Vámoš,"Vámoš, Gejza",Mikuláš Galanda,"=""""","=""""",0,3.34,Sväz slovenského študentstva - Leopold Mazáč,Hardcover,255,1925,1925,,2018/02/06,2004,2004 (#13),read,,,,1,0
19004533,Obratník Raka,Henry Miller,"Miller, Henry",Pavel Dominik,"=""8074321916""","=""9788074321917""",0,3.66,Nakladatelství Paseka,Hardcover,254,2012,1934,,2018/02/06,2004,2004 (#12),read,,,,1,0
6784536,Drak sa vracia,Dobroslav Chrobák,"Chrobák, Dobroslav","Jozef Bob, Ján Meisner","=""""","=""""",0,3.53,Tatran,Hardcover,252,1971,1943,,2018/02/06,2004,2004 (#11),read,,,,1,0
3434366,Jozef Mak,Jozef Cíger Hronský,"Hronský, Jozef Cíger",,"=""0893571296""","=""9780893571290""",0,2.94,Slavica Publishers,Hardcover,232,1985,1933,,2018/02/06,2004,2004 (#10),read,,,,1,0
10053116,Živý bič,Milo Urban,"Urban, Milo",,"=""808046233X""","=""9788080462338""",0,3.60,Perfekt,Hardcover,304,2003,1927,,2018/02/06,2004,2004 (#9),read,,,,1,0
25009047,Mag,Jack Kerouac,"Kerouac, Jack",,"=""""","=""""",0,3.44,nakladatelství Práce,Hardcover,132,1984,1971,,2018/02/06,2004,2004 (#8),read,,,,1,0
32597845,Uťaté ruky,Rudolf Fábry,"Fábry, Rudolf",,"=""8080610037""","=""9788080610036""",0,3.63,Vydavateľstvo spolku slovenských spisovateľov,Hardcover,128,1935,1935,,2018/02/06,2004,2004 (#7),read,,,,1,0
16042511,Milenec Lady Chatterleyové,D.H. Lawrence,"Lawrence, D.H.",,"=""8020015949""","=""9788020015945""",0,3.50,Academia,Paperback,352,2007,1928,,2018/02/06,2004,2004 (#6),read,,,,1,0
34352,Gertrude,Hermann Hesse,"Hesse, Hermann",Hilda Rosner,"=""0312424639""","=""9780312424633""",0,3.91,Picador,Paperback,256,2005,1910,,2018/02/06,2004,2004 (#5),read,,,,1,0
137235,Victoria,Knut Hamsun,"Hamsun, Knut",,"=""0285647598""","=""9780285647596""",0,3.75,Souvenir Press,Paperback,112,2007,1898,,2018/02/06,2004,2004 (#4),read,,,,1,0
17252091,Láska slečny Elliotovej,Jane Austen,"Austen, Jane",Beáta Mihalkovičová,"=""8055604916""","=""9788055604916""",0,4.15,Slovart,Hardcover,256,2011,1817,,2018/02/06,2004,2004 (#3),read,,,,1,0
24749516,Zámok,Franz Kafka,"Kafka, Franz",,"=""8089111092""","=""9788089111091""",0,3.92,Európa,Hardcover,344,2005,1926,,2018/02/06,2004,2004 (#2),read,,,,1,0
36193183,Nájdem si ťa,Joanna Connors,"Connors, Joanna",Milan  Kopecký,"=""8089876617""","=""9788089876617""",3,4.12,Absynt,Paperback,240,2017,2016,,2018/01/04,2018,2018 (#3),read,,,,2,0
174465,Il cavaliere inesistente,Italo Calvino,"Calvino, Italo",,"=""8804370866""","=""9788804370864""",0,3.83,A. Mondadori,Paperback,126,1993,1959,,2018/02/04,2005,2005 (#16),read,,,,1,0
24396902,Sneh a krv,Dorota Masłowska,"Masłowska, Dorota",Tomáš Horváth,"=""8055108358""","=""""",0,3.42,NEO agency,Hardcover,240,2004,2002,,2018/02/04,2005,2005 (#15),read,,,,1,0
11989,The Plague,Albert Camus,"Camus, Albert",Stuart Gilbert,"=""""","=""""",0,4.02,Vintage International,Paperback,308,1991,1947,,2018/02/04,2005,2005 (#14),read,,,,1,0
18373529,Politika,Adam Thirlwell,"Thirlwell, Adam",,"=""9984789004""","=""""",0,3.10,Dienas grāmata,Hardcover,230,2006,2003,,2018/02/04,2005,2005 (#13),read,,,,1,0
16146501,Krstný otec,Mario Puzo,"Puzo, Mario",Taťjana Ruppeldtová,"=""""","=""""",0,4.40,TATRAN,Hardcover,382,1974,1969,,2018/02/04,2005,2005 (#12),read,,,,1,0
23607451,Vášnivý život Arthura Rimbauda,Françoise d'Eaubonne,"d'Eaubonne, Françoise",,"=""""","=""""",0,4.50,,Unknown Binding,,,1957,,2018/02/04,2005,2005 (#11),read,,,,1,0
18723275,Těžší než nebe: Životopis Kurta Cobaina,Charles R. Cross,"Cross, Charles R.",Alice Chromá,"=""8072074954""","=""9788072074952""",0,4.12,Volvox Globator,Hardcover,456,2003,2001,,2018/02/04,2005,2005 (#10),read,,,,1,0
16207349,Čakanie na Godota,Samuel Beckett,"Beckett, Samuel",,"=""""","=""""",0,3.84,Drewo a srd,Paperback,117,2002,1951,,2018/02/04,2005,2005 (#9),read,,,,1,0
8062198,Kým kohút nezaspieva,Ivan Bukovčan,"Bukovčan, Ivan",,"=""""","=""""",0,4.26,"Tatran, Bratislava",Hardcover,114,1971,,,2018/02/04,2005,2005 (#8),read,,,,1,0
51742,Sarah Kane: Complete Plays,Sarah Kane,"Kane, Sarah",,"=""0413742601""","=""9780413742605""",0,4.33,Bloomsbury Methuen Drama,Paperback,286,2001,2000,,2018/02/04,2005,2005 (#7),read,,,,1,0
12586649,Krst ohňom,Dušan Mitana,"Mitana, Dušan",,"=""8088939372""","=""""",0,3.47,Petrus,Hardcover,195,2001,2001,,2018/02/04,2005,2005 (#6),read,,,,1,0
34427713,Stromový barón,Italo Calvino,"Calvino, Italo",,"=""""","=""""",0,4.02,,Unknown Binding,,,1957,,2018/02/04,2005,2005 (#5),read,,,,1,0
34408345,Slnko v znamení jaguára,Italo Calvino,"Calvino, Italo",,"=""""","=""""",0,3.78,,Unknown Binding,,,1986,,2018/02/04,2005,2005 (#3),read,,,,1,0
10406559,Ako chutí moc,Ladislav Mňačko,"Mňačko, Ladislav",,"=""""","=""""",0,4.17,Slovenský spisovateľ,Hardcover,222,1968,1967,,2018/02/04,2005,2005 (#1),read,,,,1,0
17233571,Hodváb,Alessandro Baricco,"Baricco, Alessandro",Miroslava Vallová,"=""8080851735""","=""9788080851736""",0,3.85,Slovart,Hardcover,120,2006,1996,,2018/02/04,2006,2006 (#28),read,,,,1,0
17233587,Bez krvi,Alessandro Baricco,"Baricco, Alessandro",Mária Štefánková,"=""807145804X""","=""9788071458043""",0,3.57,Slovart,Hardcover,108,2003,2002,,2018/02/04,2006,2006 (#27),read,,,,1,0
35836821,Zajtra bude lepšie,Faïza Guène,"Guène, Faïza",,"=""8055111545""","=""""",0,3.51,NEO,Paperback,136,2006,2004,,2018/02/04,2006,2006 (#26),read,,,,1,0
8431636,Betonová zahrada,Ian McEwan,"McEwan, Ian",Marie Brabencová-Válková,"=""8086938069""","=""9788086938066""",0,3.54,Euromedia Group,Hardcover,128,2005,1978,,2018/02/04,2006,2006 (#25),read,,,,1,0
16065160,Veronika sa rozhodla zomrieť,Paulo Coelho,"Coelho, Paulo",,"=""""","=""""",0,3.73,Ikar,Hardcover,208,2008,1998,,2018/02/04,2006,2006 (#24),read,,,,1,0
